season,round,race_name,session_type,session_name,session_id,driver_id,driver_code,driver_name,position,laps_completed,fastest_lap_rank,fastest_lap_time,average_lap_time,top_speed,session_timestamp,session_timezone,round_id,constructor_id,constructor_name,session_type_metadata
2025,5,Saudi Arabian Grand Prix,FP2,Practice Two,session_rHI2GhiI,driver_nPms5pYt,,Carlos Sainz,5,24,5.0,,,,2025-04-18T17:00:00Z,Asia/Riyadh,round_aMsooP3B,,,FP2
2025,5,Saudi Arabian Grand Prix,FP2,Practice Two,session_rHI2GhiI,driver_aEOevTUh,,Yuki Tsunoda,6,19,6.0,,,,2025-04-18T17:00:00Z,Asia/Riyadh,round_aMsooP3B,,,FP2
2025,5,Saudi Arabian Grand Prix,FP2,Practice Two,session_rHI2GhiI,driver_dPPwWNxA,,George Russell,7,21,7.0,,,,2025-04-18T17:00:00Z,Asia/Riyadh,round_aMsooP3B,,,FP2
2025,5,Saudi Arabian Grand Prix,FP2,Practice Two,session_rHI2GhiI,driver_q7WdJenu,,Pierre Gasly,8,22,8.0,,,,2025-04-18T17:00:00Z,Asia/Riyadh,round_aMsooP3B,,,FP2
2025,5,Saudi Arabian Grand Prix,FP2,Practice Two,session_rHI2GhiI,driver_gADFaAX1,,Nico Hülkenberg,9,21,9.0,,,,2025-04-18T17:00:00Z,Asia/Riyadh,round_aMsooP3B,,,FP2
2025,5,Saudi Arabian Grand Prix,FP2,Practice Two,session_rHI2GhiI,driver_0Z9Cjb1U,,Alexander Albon,10,23,10.0,,,,2025-04-18T17:00:00Z,Asia/Riyadh,round_aMsooP3B,,,FP2
2025,5,Saudi Arabian Grand Prix,FP2,Practice Two,session_rHI2GhiI,driver_yNfRW5Lg,,Andrea Kimi Antonelli,11,16,11.0,,,,2025-04-18T17:00:00Z,Asia/Riyadh,round_aMsooP3B,,,FP2
2025,5,Saudi Arabian Grand Prix,FP2,Practice Two,session_rHI2GhiI,driver_ZiErQgDm,,Isack Hadjar,12,17,12.0,,,,2025-04-18T17:00:00Z,Asia/Riyadh,round_aMsooP3B,,,FP2
2025,5,Saudi Arabian Grand Prix,FP2,Practice Two,session_rHI2GhiI,driver_cAPSXDn9,,Lewis Hamilton,13,23,13.0,,,,2025-04-18T17:00:00Z,Asia/Riyadh,round_aMsooP3B,,,FP2
2025,5,Saudi Arabian Grand Prix,FP2,Practice Two,session_rHI2GhiI,driver_uLDLxCqO,,Liam Lawson,14,22,14.0,,,,2025-04-18T17:00:00Z,Asia/Riyadh,round_aMsooP3B,,,FP2
2025,5,Saudi Arabian Grand Prix,FP2,Practice Two,session_rHI2GhiI,driver_WqMAI78W,,Fernando Alonso,15,18,15.0,,,,2025-04-18T17:00:00Z,Asia/Riyadh,round_aMsooP3B,,,FP2
2025,5,Saudi Arabian Grand Prix,FP2,Practice Two,session_rHI2GhiI,driver_19q67raM,,Oliver Bearman,16,19,16.0,,,,2025-04-18T17:00:00Z,Asia/Riyadh,round_aMsooP3B,,,FP2
2025,5,Saudi Arabian Grand Prix,FP2,Practice Two,session_rHI2GhiI,driver_g0a6B2Hm,,Jack Doohan,17,21,17.0,,,,2025-04-18T17:00:00Z,Asia/Riyadh,round_aMsooP3B,,,FP2
2025,5,Saudi Arabian Grand Prix,FP2,Practice Two,session_rHI2GhiI,driver_XkmSOlgX,,Lance Stroll,18,18,18.0,,,,2025-04-18T17:00:00Z,Asia/Riyadh,round_aMsooP3B,,,FP2
2025,5,Saudi Arabian Grand Prix,FP2,Practice Two,session_rHI2GhiI,driver_0GFvbLMc,,Esteban Ocon,19,22,19.0,,,,2025-04-18T17:00:00Z,Asia/Riyadh,round_aMsooP3B,,,FP2
2025,7,Emilia Romagna Grand Prix,FP2,Practice Two,session_La8tYfG5,driver_1V17qcph,,Oscar Piastri,1,28,1.0,,,,2025-05-16T15:00:00Z,Europe/Rome,round_1cGKl3n5,,,FP2
2025,7,Emilia Romagna Grand Prix,FP2,Practice Two,session_La8tYfG5,driver_BOyYHlVE,,Lando Norris,2,25,2.0,,,,2025-05-16T15:00:00Z,Europe/Rome,round_1cGKl3n5,,,FP2
2025,7,Emilia Romagna Grand Prix,FP2,Practice Two,session_La8tYfG5,driver_q7WdJenu,,Pierre Gasly,3,29,3.0,,,,2025-05-16T15:00:00Z,Europe/Rome,round_1cGKl3n5,,,FP2
2025,7,Emilia Romagna Grand Prix,FP2,Practice Two,session_La8tYfG5,driver_dPPwWNxA,,George Russell,4,23,4.0,,,,2025-05-16T15:00:00Z,Europe/Rome,round_1cGKl3n5,,,FP2
2025,7,Emilia Romagna Grand Prix,FP2,Practice Two,session_La8tYfG5,driver_VkTWWTC5,,Max Verstappen,5,26,5.0,,,,2025-05-16T15:00:00Z,Europe/Rome,round_1cGKl3n5,,,FP2
2025,7,Emilia Romagna Grand Prix,FP2,Practice Two,session_La8tYfG5,driver_pAXWnsA8,,Charles Leclerc,6,28,6.0,,,,2025-05-16T15:00:00Z,Europe/Rome,round_1cGKl3n5,,,FP2
2025,7,Emilia Romagna Grand Prix,FP2,Practice Two,session_La8tYfG5,driver_ZiErQgDm,,Isack Hadjar,7,22,7.0,,,,2025-05-16T15:00:00Z,Europe/Rome,round_1cGKl3n5,,,FP2
2025,7,Emilia Romagna Grand Prix,FP2,Practice Two,session_La8tYfG5,driver_aEOevTUh,,Yuki Tsunoda,8,29,8.0,,,,2025-05-16T15:00:00Z,Europe/Rome,round_1cGKl3n5,,,FP2
2025,7,Emilia Romagna Grand Prix,FP2,Practice Two,session_La8tYfG5,driver_0Z9Cjb1U,,Alexander Albon,9,29,9.0,,,,2025-05-16T15:00:00Z,Europe/Rome,round_1cGKl3n5,,,FP2
2025,7,Emilia Romagna Grand Prix,FP2,Practice Two,session_La8tYfG5,driver_nPms5pYt,,Carlos Sainz,10,29,10.0,,,,2025-05-16T15:00:00Z,Europe/Rome,round_1cGKl3n5,,,FP2
2025,7,Emilia Romagna Grand Prix,FP2,Practice Two,session_La8tYfG5,driver_cAPSXDn9,,Lewis Hamilton,11,26,11.0,,,,2025-05-16T15:00:00Z,Europe/Rome,round_1cGKl3n5,,,FP2
2025,7,Emilia Romagna Grand Prix,FP2,Practice Two,session_La8tYfG5,driver_19q67raM,,Oliver Bearman,12,26,12.0,,,,2025-05-16T15:00:00Z,Europe/Rome,round_1cGKl3n5,,,FP2
2025,7,Emilia Romagna Grand Prix,FP2,Practice Two,session_La8tYfG5,driver_ElsSjDoL,,Franco Colapinto,13,29,13.0,,,,2025-05-16T15:00:00Z,Europe/Rome,round_1cGKl3n5,,,FP2
2025,7,Emilia Romagna Grand Prix,FP2,Practice Two,session_La8tYfG5,driver_WqMAI78W,,Fernando Alonso,14,21,14.0,,,,2025-05-16T15:00:00Z,Europe/Rome,round_1cGKl3n5,,,FP2
2025,7,Emilia Romagna Grand Prix,FP2,Practice Two,session_La8tYfG5,driver_uLDLxCqO,,Liam Lawson,15,22,15.0,,,,2025-05-16T15:00:00Z,Europe/Rome,round_1cGKl3n5,,,FP2
2025,7,Emilia Romagna Grand Prix,FP2,Practice Two,session_La8tYfG5,driver_d1a4FipV,,Gabriel Bortoleto,16,27,16.0,,,,2025-05-16T15:00:00Z,Europe/Rome,round_1cGKl3n5,,,FP2
2025,7,Emilia Romagna Grand Prix,FP2,Practice Two,session_La8tYfG5,driver_XkmSOlgX,,Lance Stroll,17,23,17.0,,,,2025-05-16T15:00:00Z,Europe/Rome,round_1cGKl3n5,,,FP2
2025,7,Emilia Romagna Grand Prix,FP2,Practice Two,session_La8tYfG5,driver_yNfRW5Lg,,Andrea Kimi Antonelli,18,27,18.0,,,,2025-05-16T15:00:00Z,Europe/Rome,round_1cGKl3n5,,,FP2
2025,7,Emilia Romagna Grand Prix,FP2,Practice Two,session_La8tYfG5,driver_gADFaAX1,,Nico Hülkenberg,19,26,19.0,,,,2025-05-16T15:00:00Z,Europe/Rome,round_1cGKl3n5,,,FP2
2025,7,Emilia Romagna Grand Prix,FP2,Practice Two,session_La8tYfG5,driver_0GFvbLMc,,Esteban Ocon,20,24,20.0,,,,2025-05-16T15:00:00Z,Europe/Rome,round_1cGKl3n5,,,FP2
2025,8,Monaco Grand Prix,FP2,Practice Two,session_Lsf88Noq,driver_pAXWnsA8,,Charles Leclerc,1,32,1.0,,,,2025-05-23T15:00:00Z,Europe/Monaco,round_hgM9vutr,,,FP2
2025,8,Monaco Grand Prix,FP2,Practice Two,session_Lsf88Noq,driver_1V17qcph,,Oscar Piastri,2,28,2.0,,,,2025-05-23T15:00:00Z,Europe/Monaco,round_hgM9vutr,,,FP2
2025,8,Monaco Grand Prix,FP2,Practice Two,session_Lsf88Noq,driver_cAPSXDn9,,Lewis Hamilton,3,30,3.0,,,,2025-05-23T15:00:00Z,Europe/Monaco,round_hgM9vutr,,,FP2
2025,8,Monaco Grand Prix,FP2,Practice Two,session_Lsf88Noq,driver_BOyYHlVE,,Lando Norris,4,32,4.0,,,,2025-05-23T15:00:00Z,Europe/Monaco,round_hgM9vutr,,,FP2
2025,8,Monaco Grand Prix,FP2,Practice Two,session_Lsf88Noq,driver_uLDLxCqO,,Liam Lawson,5,32,5.0,,,,2025-05-23T15:00:00Z,Europe/Monaco,round_hgM9vutr,,,FP2
2025,8,Monaco Grand Prix,FP2,Practice Two,session_Lsf88Noq,driver_ZiErQgDm,,Isack Hadjar,6,17,6.0,,,,2025-05-23T15:00:00Z,Europe/Monaco,round_hgM9vutr,,,FP2
2025,8,Monaco Grand Prix,FP2,Practice Two,session_Lsf88Noq,driver_WqMAI78W,,Fernando Alonso,7,30,7.0,,,,2025-05-23T15:00:00Z,Europe/Monaco,round_hgM9vutr,,,FP2
2025,8,Monaco Grand Prix,FP2,Practice Two,session_Lsf88Noq,driver_0Z9Cjb1U,,Alexander Albon,8,34,8.0,,,,2025-05-23T15:00:00Z,Europe/Monaco,round_hgM9vutr,,,FP2
2025,8,Monaco Grand Prix,FP2,Practice Two,session_Lsf88Noq,driver_yNfRW5Lg,,Andrea Kimi Antonelli,9,32,9.0,,,,2025-05-23T15:00:00Z,Europe/Monaco,round_hgM9vutr,,,FP2
2025,8,Monaco Grand Prix,FP2,Practice Two,session_Lsf88Noq,driver_VkTWWTC5,,Max Verstappen,10,29,10.0,,,,2025-05-23T15:00:00Z,Europe/Monaco,round_hgM9vutr,,,FP2
2025,8,Monaco Grand Prix,FP2,Practice Two,session_Lsf88Noq,driver_aEOevTUh,,Yuki Tsunoda,11,30,11.0,,,,2025-05-23T15:00:00Z,Europe/Monaco,round_hgM9vutr,,,FP2
2025,8,Monaco Grand Prix,FP2,Practice Two,session_Lsf88Noq,driver_dPPwWNxA,,George Russell,12,32,12.0,,,,2025-05-23T15:00:00Z,Europe/Monaco,round_hgM9vutr,,,FP2
2025,8,Monaco Grand Prix,FP2,Practice Two,session_Lsf88Noq,driver_nPms5pYt,,Carlos Sainz,13,32,13.0,,,,2025-05-23T15:00:00Z,Europe/Monaco,round_hgM9vutr,,,FP2
2025,8,Monaco Grand Prix,FP2,Practice Two,session_Lsf88Noq,driver_d1a4FipV,,Gabriel Bortoleto,14,29,14.0,,,,2025-05-23T15:00:00Z,Europe/Monaco,round_hgM9vutr,,,FP2
2025,8,Monaco Grand Prix,FP2,Practice Two,session_Lsf88Noq,driver_19q67raM,,Oliver Bearman,15,33,15.0,,,,2025-05-23T15:00:00Z,Europe/Monaco,round_hgM9vutr,,,FP2
2025,8,Monaco Grand Prix,FP2,Practice Two,session_Lsf88Noq,driver_gADFaAX1,,Nico Hülkenberg,16,32,16.0,,,,2025-05-23T15:00:00Z,Europe/Monaco,round_hgM9vutr,,,FP2
2025,8,Monaco Grand Prix,FP2,Practice Two,session_Lsf88Noq,driver_q7WdJenu,,Pierre Gasly,17,34,17.0,,,,2025-05-23T15:00:00Z,Europe/Monaco,round_hgM9vutr,,,FP2
2025,8,Monaco Grand Prix,FP2,Practice Two,session_Lsf88Noq,driver_XkmSOlgX,,Lance Stroll,18,30,18.0,,,,2025-05-23T15:00:00Z,Europe/Monaco,round_hgM9vutr,,,FP2
2025,8,Monaco Grand Prix,FP2,Practice Two,session_Lsf88Noq,driver_0GFvbLMc,,Esteban Ocon,19,33,19.0,,,,2025-05-23T15:00:00Z,Europe/Monaco,round_hgM9vutr,,,FP2
2025,8,Monaco Grand Prix,FP2,Practice Two,session_Lsf88Noq,driver_ElsSjDoL,,Franco Colapinto,20,31,20.0,,,,2025-05-23T15:00:00Z,Europe/Monaco,round_hgM9vutr,,,FP2
2025,9,Spanish Grand Prix,FP2,Practice Two,session_3iWofwRf,driver_1V17qcph,,Oscar Piastri,1,28,1.0,,,,2025-05-30T15:00:00Z,Europe/Madrid,round_UttnpexN,,,FP2
2025,9,Spanish Grand Prix,FP2,Practice Two,session_3iWofwRf,driver_dPPwWNxA,,George Russell,2,32,2.0,,,,2025-05-30T15:00:00Z,Europe/Madrid,round_UttnpexN,,,FP2
2025,9,Spanish Grand Prix,FP2,Practice Two,session_3iWofwRf,driver_VkTWWTC5,,Max Verstappen,3,30,3.0,,,,2025-05-30T15:00:00Z,Europe/Madrid,round_UttnpexN,,,FP2
2025,9,Spanish Grand Prix,FP2,Practice Two,session_3iWofwRf,driver_BOyYHlVE,,Lando Norris,4,31,4.0,,,,2025-05-30T15:00:00Z,Europe/Madrid,round_UttnpexN,,,FP2
2025,9,Spanish Grand Prix,FP2,Practice Two,session_3iWofwRf,driver_pAXWnsA8,,Charles Leclerc,5,33,5.0,,,,2025-05-30T15:00:00Z,Europe/Madrid,round_UttnpexN,,,FP2
2025,9,Spanish Grand Prix,FP2,Practice Two,session_3iWofwRf,driver_yNfRW5Lg,,Andrea Kimi Antonelli,6,31,6.0,,,,2025-05-30T15:00:00Z,Europe/Madrid,round_UttnpexN,,,FP2
2025,9,Spanish Grand Prix,FP2,Practice Two,session_3iWofwRf,driver_WqMAI78W,,Fernando Alonso,7,28,7.0,,,,2025-05-30T15:00:00Z,Europe/Madrid,round_UttnpexN,,,FP2
2025,9,Spanish Grand Prix,FP2,Practice Two,session_3iWofwRf,driver_q7WdJenu,,Pierre Gasly,8,30,8.0,,,,2025-05-30T15:00:00Z,Europe/Madrid,round_UttnpexN,,,FP2
2025,9,Spanish Grand Prix,FP2,Practice Two,session_3iWofwRf,driver_ZiErQgDm,,Isack Hadjar,9,29,9.0,,,,2025-05-30T15:00:00Z,Europe/Madrid,round_UttnpexN,,,FP2
2025,9,Spanish Grand Prix,FP2,Practice Two,session_3iWofwRf,driver_uLDLxCqO,,Liam Lawson,10,29,10.0,,,,2025-05-30T15:00:00Z,Europe/Madrid,round_UttnpexN,,,FP2
2025,9,Spanish Grand Prix,FP2,Practice Two,session_3iWofwRf,driver_cAPSXDn9,,Lewis Hamilton,11,29,11.0,,,,2025-05-30T15:00:00Z,Europe/Madrid,round_UttnpexN,,,FP2
2025,9,Spanish Grand Prix,FP2,Practice Two,session_3iWofwRf,driver_gADFaAX1,,Nico Hülkenberg,12,30,12.0,,,,2025-05-30T15:00:00Z,Europe/Madrid,round_UttnpexN,,,FP2
2025,9,Spanish Grand Prix,FP2,Practice Two,session_3iWofwRf,driver_aEOevTUh,,Yuki Tsunoda,13,31,13.0,,,,2025-05-30T15:00:00Z,Europe/Madrid,round_UttnpexN,,,FP2
2025,9,Spanish Grand Prix,FP2,Practice Two,session_3iWofwRf,driver_nPms5pYt,,Carlos Sainz,14,34,14.0,,,,2025-05-30T15:00:00Z,Europe/Madrid,round_UttnpexN,,,FP2
2025,9,Spanish Grand Prix,FP2,Practice Two,session_3iWofwRf,driver_0Z9Cjb1U,,Alexander Albon,15,32,15.0,,,,2025-05-30T15:00:00Z,Europe/Madrid,round_UttnpexN,,,FP2
2025,9,Spanish Grand Prix,FP2,Practice Two,session_3iWofwRf,driver_XkmSOlgX,,Lance Stroll,16,17,16.0,,,,2025-05-30T15:00:00Z,Europe/Madrid,round_UttnpexN,,,FP2
2025,9,Spanish Grand Prix,FP2,Practice Two,session_3iWofwRf,driver_d1a4FipV,,Gabriel Bortoleto,17,27,17.0,,,,2025-05-30T15:00:00Z,Europe/Madrid,round_UttnpexN,,,FP2
2025,9,Spanish Grand Prix,FP2,Practice Two,session_3iWofwRf,driver_0GFvbLMc,,Esteban Ocon,18,30,18.0,,,,2025-05-30T15:00:00Z,Europe/Madrid,round_UttnpexN,,,FP2
2025,9,Spanish Grand Prix,FP2,Practice Two,session_3iWofwRf,driver_19q67raM,,Oliver Bearman,19,20,19.0,,,,2025-05-30T15:00:00Z,Europe/Madrid,round_UttnpexN,,,FP2
2025,9,Spanish Grand Prix,FP2,Practice Two,session_3iWofwRf,driver_ElsSjDoL,,Franco Colapinto,20,31,20.0,,,,2025-05-30T15:00:00Z,Europe/Madrid,round_UttnpexN,,,FP2
2025,10,Canadian Grand Prix,FP2,Practice Two,session_uMEIgJzn,driver_dPPwWNxA,,George Russell,1,33,1.0,,,,2025-06-13T21:00:00Z,America/Montreal,round_dX2GBelZ,,,FP2
2025,10,Canadian Grand Prix,FP2,Practice Two,session_uMEIgJzn,driver_BOyYHlVE,,Lando Norris,2,32,2.0,,,,2025-06-13T21:00:00Z,America/Montreal,round_dX2GBelZ,,,FP2
2025,10,Canadian Grand Prix,FP2,Practice Two,session_uMEIgJzn,driver_yNfRW5Lg,,Andrea Kimi Antonelli,3,33,3.0,,,,2025-06-13T21:00:00Z,America/Montreal,round_dX2GBelZ,,,FP2
2025,10,Canadian Grand Prix,FP2,Practice Two,session_uMEIgJzn,driver_0Z9Cjb1U,,Alexander Albon,4,36,4.0,,,,2025-06-13T21:00:00Z,America/Montreal,round_dX2GBelZ,,,FP2
2025,10,Canadian Grand Prix,FP2,Practice Two,session_uMEIgJzn,driver_WqMAI78W,,Fernando Alonso,5,31,5.0,,,,2025-06-13T21:00:00Z,America/Montreal,round_dX2GBelZ,,,FP2
2025,10,Canadian Grand Prix,FP2,Practice Two,session_uMEIgJzn,driver_1V17qcph,,Oscar Piastri,6,32,6.0,,,,2025-06-13T21:00:00Z,America/Montreal,round_dX2GBelZ,,,FP2
2025,10,Canadian Grand Prix,FP2,Practice Two,session_uMEIgJzn,driver_nPms5pYt,,Carlos Sainz,7,37,7.0,,,,2025-06-13T21:00:00Z,America/Montreal,round_dX2GBelZ,,,FP2
2025,10,Canadian Grand Prix,FP2,Practice Two,session_uMEIgJzn,driver_cAPSXDn9,,Lewis Hamilton,8,34,8.0,,,,2025-06-13T21:00:00Z,America/Montreal,round_dX2GBelZ,,,FP2
2025,10,Canadian Grand Prix,FP2,Practice Two,session_uMEIgJzn,driver_VkTWWTC5,,Max Verstappen,9,31,9.0,,,,2025-06-13T21:00:00Z,America/Montreal,round_dX2GBelZ,,,FP2
2025,10,Canadian Grand Prix,FP2,Practice Two,session_uMEIgJzn,driver_uLDLxCqO,,Liam Lawson,10,30,10.0,,,,2025-06-13T21:00:00Z,America/Montreal,round_dX2GBelZ,,,FP2
2025,10,Canadian Grand Prix,FP2,Practice Two,session_uMEIgJzn,driver_ZiErQgDm,,Isack Hadjar,11,31,11.0,,,,2025-06-13T21:00:00Z,America/Montreal,round_dX2GBelZ,,,FP2
2025,10,Canadian Grand Prix,FP2,Practice Two,session_uMEIgJzn,driver_q7WdJenu,,Pierre Gasly,12,34,12.0,,,,2025-06-13T21:00:00Z,America/Montreal,round_dX2GBelZ,,,FP2
2025,10,Canadian Grand Prix,FP2,Practice Two,session_uMEIgJzn,driver_d1a4FipV,,Gabriel Bortoleto,13,32,13.0,,,,2025-06-13T21:00:00Z,America/Montreal,round_dX2GBelZ,,,FP2
2025,10,Canadian Grand Prix,FP2,Practice Two,session_uMEIgJzn,driver_gADFaAX1,,Nico Hülkenberg,14,33,14.0,,,,2025-06-13T21:00:00Z,America/Montreal,round_dX2GBelZ,,,FP2
2025,10,Canadian Grand Prix,FP2,Practice Two,session_uMEIgJzn,driver_aEOevTUh,,Yuki Tsunoda,15,35,15.0,,,,2025-06-13T21:00:00Z,America/Montreal,round_dX2GBelZ,,,FP2
2025,10,Canadian Grand Prix,FP2,Practice Two,session_uMEIgJzn,driver_19q67raM,,Oliver Bearman,16,36,16.0,,,,2025-06-13T21:00:00Z,America/Montreal,round_dX2GBelZ,,,FP2
2025,10,Canadian Grand Prix,FP2,Practice Two,session_uMEIgJzn,driver_0GFvbLMc,,Esteban Ocon,17,33,17.0,,,,2025-06-13T21:00:00Z,America/Montreal,round_dX2GBelZ,,,FP2
2025,10,Canadian Grand Prix,FP2,Practice Two,session_uMEIgJzn,driver_ElsSjDoL,,Franco Colapinto,18,33,18.0,,,,2025-06-13T21:00:00Z,America/Montreal,round_dX2GBelZ,,,FP2
2025,10,Canadian Grand Prix,FP2,Practice Two,session_uMEIgJzn,driver_XkmSOlgX,,Lance Stroll,19,2,,,,,2025-06-13T21:00:00Z,America/Montreal,round_dX2GBelZ,,,FP2
2025,11,Austrian Grand Prix,FP2,Practice Two,session_LyyfmcNO,driver_BOyYHlVE,,Lando Norris,1,35,1.0,,,,2025-06-27T15:00:00Z,Europe/Vienna,round_6dOsIQNf,,,FP2
2025,11,Austrian Grand Prix,FP2,Practice Two,session_LyyfmcNO,driver_1V17qcph,,Oscar Piastri,2,35,2.0,,,,2025-06-27T15:00:00Z,Europe/Vienna,round_6dOsIQNf,,,FP2
2025,11,Austrian Grand Prix,FP2,Practice Two,session_LyyfmcNO,driver_VkTWWTC5,,Max Verstappen,3,24,3.0,,,,2025-06-27T15:00:00Z,Europe/Vienna,round_6dOsIQNf,,,FP2
2025,11,Austrian Grand Prix,FP2,Practice Two,session_LyyfmcNO,driver_XkmSOlgX,,Lance Stroll,4,32,4.0,,,,2025-06-27T15:00:00Z,Europe/Vienna,round_6dOsIQNf,,,FP2
2025,11,Austrian Grand Prix,FP2,Practice Two,session_LyyfmcNO,driver_pAXWnsA8,,Charles Leclerc,5,32,5.0,,,,2025-06-27T15:00:00Z,Europe/Vienna,round_6dOsIQNf,,,FP2
2025,11,Austrian Grand Prix,FP2,Practice Two,session_LyyfmcNO,driver_dPPwWNxA,,George Russell,6,34,6.0,,,,2025-06-27T15:00:00Z,Europe/Vienna,round_6dOsIQNf,,,FP2
2025,11,Austrian Grand Prix,FP2,Practice Two,session_LyyfmcNO,driver_aEOevTUh,,Yuki Tsunoda,7,31,7.0,,,,2025-06-27T15:00:00Z,Europe/Vienna,round_6dOsIQNf,,,FP2
2025,11,Austrian Grand Prix,FP2,Practice Two,session_LyyfmcNO,driver_d1a4FipV,,Gabriel Bortoleto,8,31,8.0,,,,2025-06-27T15:00:00Z,Europe/Vienna,round_6dOsIQNf,,,FP2
2025,11,Austrian Grand Prix,FP2,Practice Two,session_LyyfmcNO,driver_WqMAI78W,,Fernando Alonso,9,31,9.0,,,,2025-06-27T15:00:00Z,Europe/Vienna,round_6dOsIQNf,,,FP2
2025,11,Austrian Grand Prix,FP2,Practice Two,session_LyyfmcNO,driver_cAPSXDn9,,Lewis Hamilton,10,34,10.0,,,,2025-06-27T15:00:00Z,Europe/Vienna,round_6dOsIQNf,,,FP2
2025,11,Austrian Grand Prix,FP2,Practice Two,session_LyyfmcNO,driver_yNfRW5Lg,,Andrea Kimi Antonelli,11,35,11.0,,,,2025-06-27T15:00:00Z,Europe/Vienna,round_6dOsIQNf,,,FP2
2025,11,Austrian Grand Prix,FP2,Practice Two,session_LyyfmcNO,driver_uLDLxCqO,,Liam Lawson,12,31,12.0,,,,2025-06-27T15:00:00Z,Europe/Vienna,round_6dOsIQNf,,,FP2
2025,11,Austrian Grand Prix,FP2,Practice Two,session_LyyfmcNO,driver_ZiErQgDm,,Isack Hadjar,13,34,13.0,,,,2025-06-27T15:00:00Z,Europe/Vienna,round_6dOsIQNf,,,FP2
2025,11,Austrian Grand Prix,FP2,Practice Two,session_LyyfmcNO,driver_q7WdJenu,,Pierre Gasly,14,36,14.0,,,,2025-06-27T15:00:00Z,Europe/Vienna,round_6dOsIQNf,,,FP2
2025,11,Austrian Grand Prix,FP2,Practice Two,session_LyyfmcNO,driver_0GFvbLMc,,Esteban Ocon,15,31,15.0,,,,2025-06-27T15:00:00Z,Europe/Vienna,round_6dOsIQNf,,,FP2
2025,11,Austrian Grand Prix,FP2,Practice Two,session_LyyfmcNO,driver_0Z9Cjb1U,,Alexander Albon,16,37,16.0,,,,2025-06-27T15:00:00Z,Europe/Vienna,round_6dOsIQNf,,,FP2
2025,11,Austrian Grand Prix,FP2,Practice Two,session_LyyfmcNO,driver_nPms5pYt,,Carlos Sainz,17,37,17.0,,,,2025-06-27T15:00:00Z,Europe/Vienna,round_6dOsIQNf,,,FP2
2025,11,Austrian Grand Prix,FP2,Practice Two,session_LyyfmcNO,driver_19q67raM,,Oliver Bearman,18,35,18.0,,,,2025-06-27T15:00:00Z,Europe/Vienna,round_6dOsIQNf,,,FP2
2025,11,Austrian Grand Prix,FP2,Practice Two,session_LyyfmcNO,driver_gADFaAX1,,Nico Hülkenberg,19,35,19.0,,,,2025-06-27T15:00:00Z,Europe/Vienna,round_6dOsIQNf,,,FP2
2025,11,Austrian Grand Prix,FP2,Practice Two,session_LyyfmcNO,driver_ElsSjDoL,,Franco Colapinto,20,34,20.0,,,,2025-06-27T15:00:00Z,Europe/Vienna,round_6dOsIQNf,,,FP2
2025,12,British Grand Prix,FP2,Practice Two,session_mwmKnrcM,driver_BOyYHlVE,,Lando Norris,1,26,1.0,,,,2025-07-04T15:00:00Z,Europe/London,round_7WfRgZOn,,,FP2
2025,12,British Grand Prix,FP2,Practice Two,session_mwmKnrcM,driver_pAXWnsA8,,Charles Leclerc,2,29,2.0,,,,2025-07-04T15:00:00Z,Europe/London,round_7WfRgZOn,,,FP2
2025,12,British Grand Prix,FP2,Practice Two,session_mwmKnrcM,driver_cAPSXDn9,,Lewis Hamilton,3,29,3.0,,,,2025-07-04T15:00:00Z,Europe/London,round_7WfRgZOn,,,FP2
2025,12,British Grand Prix,FP2,Practice Two,session_mwmKnrcM,driver_1V17qcph,,Oscar Piastri,4,27,4.0,,,,2025-07-04T15:00:00Z,Europe/London,round_7WfRgZOn,,,FP2
2025,12,British Grand Prix,FP2,Practice Two,session_mwmKnrcM,driver_VkTWWTC5,,Max Verstappen,5,23,5.0,,,,2025-07-04T15:00:00Z,Europe/London,round_7WfRgZOn,,,FP2
2025,12,British Grand Prix,FP2,Practice Two,session_mwmKnrcM,driver_yNfRW5Lg,,Andrea Kimi Antonelli,6,28,6.0,,,,2025-07-04T15:00:00Z,Europe/London,round_7WfRgZOn,,,FP2
2025,12,British Grand Prix,FP2,Practice Two,session_mwmKnrcM,driver_XkmSOlgX,,Lance Stroll,7,24,7.0,,,,2025-07-04T15:00:00Z,Europe/London,round_7WfRgZOn,,,FP2
2025,12,British Grand Prix,FP2,Practice Two,session_mwmKnrcM,driver_dPPwWNxA,,George Russell,8,27,8.0,,,,2025-07-04T15:00:00Z,Europe/London,round_7WfRgZOn,,,FP2
2025,12,British Grand Prix,FP2,Practice Two,session_mwmKnrcM,driver_ZiErQgDm,,Isack Hadjar,9,27,9.0,,,,2025-07-04T15:00:00Z,Europe/London,round_7WfRgZOn,,,FP2
2025,12,British Grand Prix,FP2,Practice Two,session_mwmKnrcM,driver_uLDLxCqO,,Liam Lawson,10,28,10.0,,,,2025-07-04T15:00:00Z,Europe/London,round_7WfRgZOn,,,FP2
2025,12,British Grand Prix,FP2,Practice Two,session_mwmKnrcM,driver_0Z9Cjb1U,,Alexander Albon,11,30,11.0,,,,2025-07-04T15:00:00Z,Europe/London,round_7WfRgZOn,,,FP2
2025,12,British Grand Prix,FP2,Practice Two,session_mwmKnrcM,driver_WqMAI78W,,Fernando Alonso,12,24,12.0,,,,2025-07-04T15:00:00Z,Europe/London,round_7WfRgZOn,,,FP2
